EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-13001995	CIL 08, 06965 (p 1847) = ILAlg-02-01, 00531 = D 03181 = LBIRNA 00436	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					nomen singulare;  ordo decurionum;  tituli operum;  tituli sacri;  tria nomina;  viri	Veneri Aug(ustae) / L(ucius) Iulius L(uci) f(ilius) Q(uirina) Martia/lis IIIvir aed(iliciae) et q(uaestoriae) pot(estatis) si/mulacrum aereum Veneris / cum aede sua et Cupidinibus / ex liberalitate L(uci) Iuli Martialis / patris sui super aliam libe/ralitatem Romae aeternae / quam nomine Victoris fratris / [su]i posuisset dedit dec(reto) dec(urionum)	Veneri Aug L Iulius L f Q Martialis III vir aed et q pot simulacrum aereum Veneris cum aede sua et Cupidinibus ex liberalitate L Iuli Martialis patris sui super aliam liberalitatem Romae aeternae quam nomine Victoris fratris i posuisset dedit dec dec	Veneri Augustae Lucius Iulius Luci filius Quirina Martialis III vir aediliciae et quaestoriae potestatis simulacrum aereum Veneris cum aede sua et Cupidinibus ex liberalitate Luci Iuli Martialis patris sui super aliam liberalitatem Romae aeternae quam nomine Victoris fratris sui posuisset dedit decreto decurionum	lapis		36.364519	6.608260		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PEC0000814;PEC0011060;PEC0011061;PEC0011062;PEC0011063;PEC0011064;PEC0011065;PEC0011066;PEC0011067	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0000070;de-b0026			
EDCS-13001996	CIL 08, 06966 (p 1847) = ILAlg-02-01, 00532	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	L(ucius) Iulius Martialis / fecit	L Iulius Martialis fecit	Lucius Iulius Martialis fecit	lapis		36.364519	6.608260						
EDCS-13001997	CIL 08, 06967 (p 1847) = ILAlg-02-01, 00534	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sacri	Victoriae / Aug(ustae) / sac(rum)	Victoriae Aug sac	Victoriae Augustae sacrum	lapis		36.364519	6.608260						
EDCS-13001998	CIL 08, 06968 (p 1847) = ILAlg-02-01, 00535 = CIMRM-01, 00130	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sacri;  tria nomina;  viri	] / Invicto / Aug(usto) sac(rum) / C(aius) Amul/lius Pul/tarius / v(otum) s(olvit)	Invicto Aug sac C Amullius Pultarius v s	Invicto Augusto sacrum Caius Amullius Pultarius votum solvit	lapis		36.364519	6.608260						
EDCS-13001999	CIL 08, 06969 (p 1847) = ILAlg-02-01, 00537	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					Augusti/Augustae;  litterae erasae;  litterae in litura;  milites;  tituli honorarii;  tituli sacri;  viri	[3 sa]crum / [Imp(eratoris) Caesa]ris divi M(arci) Anto/[nini Pii] Germanici Sar/[matici] fili(i) divi Commodi fra/[tris d]ivi Antonini Pii nepotis divi / [Had]riani pronepotis divi Traia/[ni P]arthici abnepotis divi Nerva[e] / adnepotis / [L(uci) Sep]timi Severi Pii Partinacis A[ugusti] / [Arab]ici Adiabenici Parthici m[ax(imi) p(atris) p(atriae)] / pontificis maximis trib(unicia) pot(estate) XII imp(eratoris) / XI co(n)s(ulis) III propagatoris imperi(i) [fortis]/simi felicissimique principis [et] / [Im]p(eratoris) Caes(aris) Imp(eratoris) L(uci) Septimi Severi Pii [Pertinac(is)] / [Aug(usti)] Arabici Adiabenici Parthic[i max(imi)] / [fil(ii)] divi M(arci) Antonini Pii Germanic[i] S[arma]/[tici] nepotis divi Hadriani abnep[otis divi] / [Traiani] Parthici et divi Nervae adnepotis / [M(arci) A]ureli Antonini Pii Felicis Aug(usti) trib(unicia) pot(estate) VII co(n)[s(ulis)] / desig(nati) II [proc]o(n)s(ulis) / ⟦[et L(uci) Septimi Getae nobilissimi Caes(aris)]⟧ / ⟦[principis iuventutis filii et fratris]⟧ / «[san]ctissimi fortissimi felicissimi et super» / «omnes principes indulgen»/«tissimi» dominorum nostrorum / [Seve]ri et Antonini Impp(eratorum)	crum ris divi M Anto Germanici Sar fili divi Commodi fra ivi Antonini Pii nepotis divi riani pronepotis divi Traia arthici abnepotis divi Nerva adnepotis timi Severi Pii Partinacis A ici Adiabenici Parthici m pontificis maximis trib pot XII imp XI cos III propagatoris imperi simi felicissimi que principis p Caes Imp L Septimi Severi Pii Arabici Adiabenici Parthic divi M Antonini Pii Germanic S nepotis divi Hadriani abnep Parthici et divi Nervae adnepotis ureli Antonini Pii Felicis Aug trib pot VII co desig II os ⟦ ⟧ ⟦ ⟧ « ctissimi fortissimi felicissimi et super» «omnes principes indulgen»«tissimi» dominorum nostrorum ri et Antonini Impp	sacrum Imperatoris Caesaris divi Marci Antonini Pii Germanici Sarmatici filii divi Commodi fratris divi Antonini Pii nepotis divi Hadriani pronepotis divi Traiani Parthici abnepotis divi Nervae adnepotis Luci Septimi Severi Pii Partinacis Augusti Arabici Adiabenici Parthici maximi patris patriae pontificis maximis tribunicia potestate XII imperatoris XI consulis III propagatoris imperii fortissimi felicissimi que principis et Imperatoris Caesaris Imperatoris Luci Septimi Severi Pii Pertinacis Augusti Arabici Adiabenici Parthici maximi filii divi Marci Antonini Pii Germanici Sarmatici nepotis divi Hadriani abnepotis divi Traiani Parthici et divi Nervae adnepotis Marci Aureli Antonini Pii Felicis Augusti tribunicia potestate VII consulis designati II proconsulis ⟦et Luci Septimi Getae nobilissimi Caesaris⟧ ⟦principis iuventutis filii et fratris⟧ «sanctissimi fortissimi felicissimi et super» «omnes principes indulgen»«tissimi» dominorum nostrorum Severi et Antonini Impperatorum	lapis		36.364519	6.608260						
EDCS-13002000	CIL 08, 06970 = AE 1942/43, +00032 = ILAlg-02-01, 00491 = Louvre 00198	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					nomen singulare;  tituli sacri;  tria nomina;  viri	Antius Vicioricus cum / Antio{s} Victoricu et Mausulo iuniores(!) viso / moniti libens animo col(l)egiaris donave/runt ex s(estertiis) n(ummis) CC s(ua) p(ecunia) f(ecerunt) d(e)d(icaverunt)	Antius Vicioricus cum Antios Victoricu et Mausulo iuniores viso moniti libens animo colegiaris donaverunt ex s n CC s p f dd	Antius Vicioricus cum Antio Victoricu et Mausulo iuniores viso moniti libens animo collegiaris donaverunt ex sestertiis nummis CC sua pecunia fecerunt dedicaverunt	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0011637;1ae1942-13;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=6970			
EDCS-13002001	CIL 08, 06971 = ILAlg-02-01, 00543	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sacri;  tria nomina;  viri	[T(itus)] Cornelius / Q(uirina) Vi[t]ul[l]us / v(otum) s(olvit) l(ibens) a(nimo)	Cornelius Q Vi ul us v s l a	Titus Cornelius Quirina Vitullus votum solvit libens animo	lapis		36.364519	6.608260						
EDCS-24100272	CIL 08, 06972	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sacri;  tria nomina;  viri	M(arcus) Laelius Urban/us v(otum) s(olvit) l(ibens) a(nimo)	M Laelius Urbanus v s l a	Marcus Laelius Urbanus votum solvit libens animo	lapis		36.364519	6.608260						
EDCS-13002002	CIL 08, 06973 = ILAlg-02-01, 00547 = LBIRNA 00986	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					liberti/libertae;  tituli sacri;  tria nomina;  viri	Public(ius) Callidromus lib(ertus) / fenestram voto dedit	Public Callidromus lib fenestram voto dedit	Publicius Callidromus libertus fenestram voto dedit	lapis		36.364519	6.608260						
EDCS-13002003	CIL 08, 06974 (p 965) = ILAlg-02-01, 00548	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					servi/servae;  tria nomina;  viri	Publicius / Renatus / verna [G]e(nio) / loci d(onum) d(edit)	Publicius Renatus verna e loci d d	Publicius Renatus verna Genio loci donum dedit	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=6974			
EDCS-13002004	CIL 08, 06975 (p 1847) = ILAlg-02-01, 00541 = CIMRM-01, 00129 = LBIRNA 00730 = AE 1912, +00265 = AE 2011, +01524	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli operum;  tituli sacri;  tria nomina;  viri	Spel(a)eum cum [sig]/nis et ornamen[tis] / Publilius Ceion[ius] / Caecina Albinu[s 3]	Speleum cum nis et ornamen Publilius Ceion Caecina Albinu	Spelaeum cum signis et ornamentis Publilius Ceionius Caecina Albinus	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2319;1ae1912-76;bu_LBIRNA%26bibl_volume=%26bibl_subvolume=%26bibl_insc=730			
EDCS-13002005	CIL 08, 06976 = ILAlg-02-01, 02049	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					officium/professio;  tituli sacri;  tria nomina;  viri	Q(uintus) Seius Eutic/es saltuari/us votum / l(ibens) a(nimo) d(e)d(icavit)	Q Seius Eutices saltuarius votum l a dd	Quintus Seius Eutices saltuarius votum libens animo dedicavit	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=6976			
EDCS-13002006	CIL 08, 06977 = CIL 08, 19490 = ILAlg-02-01, 00498 = AE 2008, +00115	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sacri;  tria nomina;  viri	[Mercu]ris Sobri/[is s(acrum) De]cimius Ca/[nist]rarius vo/[tum sol]vit libe(n)s ani(mo)	ris Sobri cimius Ca rarius vo vit libes ani	Mercuris Sobriis sacrum Decimius Canistrarius votum solvit libens animo	lapis		36.364519	6.608260						
EDCS-13002007	CIL 08, 06978 = ILAlg-02-01, 00546	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sacri	] II FIC[3] IV[3]/at votum solvit l(ibens) a(nimo) d(e)d(icavit)	II FIC IV at votum solvit l a dd	II FIC IV at votum solvit libens animo dedicavit	lapis		36.364519	6.608260						
EDCS-13002008	CIL 08, 06979 (p 1847) = ILAlg-02-01, 00540 = D 04919	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	168	168	168	168	tituli operum;  tituli sacri	Templum dedic(atum) / L(ucio) Venuleio Apro/niano II et L(ucio) Sergio / Paulo II co(n)s(ulibus) / V K(alendas) Mart(ias) qui di/es post bis VI K(alendas) fuit	Templum dedic L Venuleio Aproniano II et L Sergio Paulo II cos V K Mart qui dies post bis VI K fuit	Templum dedicatum Lucio Venuleio Aproniano II et Lucio Sergio Paulo II consulibus V Kalendas Martias qui dies post bis VI Kalendas fuit	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-b0251			168 to 168
EDCS-13002009	CIL 08, 06980 = ILAlg-02-01, 00612	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					mulieres;  tituli sacri	Providen[tiae] / et Didia Luc[3] / Numinib[us	Providen et Didia Luc Numinibus	Providentiae et Didia Luc Numinibus	lapis		36.364519	6.608260						
EDCS-13002010	CIL 08, 06981 (p 965, 1847) = CIL 08, 06982 = ILAlg-02-01, 00483 = D 04921 = Louvre 00079 = AE 2013, +00110 = AE 2018, 01951 = AE 2019, +01836 = AE 2019, +01836 = Lamare-2019, 00006	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	101	225	101	225	nomen singulare;  tituli operum;  tituli sacri;  viri	Synopsis / Iovis Victor argenteus / in <C=K>apitolio habens in capite co/ronam argenteam querqueam / folior(um) XXX in qua glandes n(umero) XV fe/rens in manu dextra orbem argen/teum et victoria(m) palmam ferentem / [spinar(um?)] XX et coronam folior(um) XXXX / [in manu] sinistra hastam arg(enteam) tenens // ] sub inscr[ip]/tione [no]minis Longani / item in nymphaeo in corona summa (!) / circumitu litterae n(umero) XXXX auro inlumi/natae hederae distinguentes incoctiles / n(umero) X scyphi dependentes auro inluminati n(umero) VI / cantharum auro inluminatum statuae / aereae n(umero) VI et Cupido marmoreae n(umero) VI / Silani aerei n(umero) VI / manualia n(umero) VI	Synopsis Iovis Victor argenteus in Kapitolio habens in capite coronam argenteam querqueam folior XXX in qua glandes n XV ferens in manu dextra orbem argenteum et victoria palmam ferentem XX et coronam folior XXXX sub inscr tione minis Longani item in nymphaeo in corona summa circumitu litterae n XXXX auro inluminatae hederae distinguentes incoctiles n X scyphi dependentes auro inluminati n VI cantharum auro inluminatum statuae aereae n VI et Cupido marmoreae n VI Silani aerei n VI manualia n VI	Synopsis Iovis Victor argenteus in Capitolio habens in capite coronam argenteam querqueam foliorum XXX in qua glandes numero XV ferens in manu dextra orbem argenteum et victoriam palmam ferentem spinarum XX et coronam foliorum XXXX in manu sinistra hastam argenteam tenens sub inscriptione nominis Longani item in nymphaeo in corona summa circumitu litterae numero XXXX auro inluminatae hederae distinguentes incoctiles numero X scyphi dependentes auro inluminati numero VI cantharum auro inluminatum statuae aereae numero VI et Cupido marmoreae numero VI Silani aerei numero VI manualia numero VI	lapis		36.364519	6.608260		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PEC0000816;PEC0000818	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0011639;ko0011638;de-b0251;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=6982			101 to 225
EDCS-13002011	CIL 08, 06983 (p 965, 1847) = ILAlg-02-01, 00538 = AE 2013, +00110	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli operum;  tituli sacri	Argenteum in / <C=K>apitolio / ex HS CCCXII(milibus)	Argenteum in Kapitolio ex HS CCCXII	Argenteum in Capitolio ex HS CCCXIImilibus	lapis		36.364519	6.608260						
EDCS-13002012	CIL 08, 06984 = ILAlg-02-01, 00539 = AE 2013, +00110	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli operum;  tituli sacri	[Argent]eum / [in] <C=K>apitolio / [ex] HS CCCXII(milibus)	eum Kapitolio HS CCCXII	Argenteum in Capitolio ex HS CCCXIImilibus	lapis		36.364519	6.608260						
EDCS-13002013	CIL 08, 06985 = ILAlg-02-01, 00663	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	206	206	206	206	tituli sacri	Pollicitus / III Non(as) Ianua[rias] / [S]enecione et Aem[i]/liano co(n)s(ulibus) / [de]d(icavit) XIX K(alendas) Febr(uarias) / ii[s]d(em) co(n)s(ulibus)	Pollicitus III Non Ianua enecione et Aem liano cos d XIX K Febr ii d cos	Pollicitus III Nonas Ianuarias Senecione et Aemiliano consulibus dedicavit XIX Kalendas Februarias iisdem consulibus	lapis		36.364519	6.608260						206 to 206
EDCS-13002014	CIL 08, 06986 = ILAlg-02-01, 00664	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	233	233	233	233	tituli sacri	[Pollicitus] III N[on(as)] Ian(uarias)] / Maxim[o] / et Patern[o] / co(n)s(ulibus) ded(icavit) / [I]d[ib(us)] Oct[o(bribus)] / i(i)sdem co(n)s(ulibus)	III N Maxim et Patern cos ded d Oct isdem cos	Pollicitus III Nonas Ianuarias Maximo et Paterno consulibus dedicavit Idibus Octobribus iisdem consulibus	lapis		36.364519	6.608260						233 to 233
EDCS-13002015	CIL 08, 06987 (p 965) = CIL 08, 19492 = EDCS 01043 = ILAlg-02-01, 00550 = LBIRNA 00030 = AE 2008, +01612	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	41	43	41	43	mulieres;  ordo senatorius;  sacerdotes pagani;  tituli sacri;  tria nomina;  viri	Divae Aug[ustae sacrum] / Q(uintus) Marcius C(ai) f(ilius) Barea co(n)s(ul) X[Vvi]r s(acris) f(aciundis) fetialis pro[co(n)s(ul) prov(inciae) Africae(?)] ded[icavit] / Coelia Sex(ti) filia Vi[cto]ria Potita flaminica di[vae Augustae de sua pe]cunia faciendum curavit	Divae Aug Q Marcius C f Barea cos X r s f fetialis pro ded Coelia Sex filia Vi ria Potita flaminica di cunia faciendum curavit	Divae Augustae sacrum Quintus Marcius Cai filius Barea consul XV vir sacris faciundis fetialis proconsul provinciae Africae dedicavit Coelia Sexti filia Victoria Potita flaminica divae Augustae de sua pecunia faciendum curavit	lapis		36.364519	6.608260		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_EDCS_01043.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0011643;HD030003			41 to 43
EDCS-13002016	CIL 08, 06988 (p 1847) = ILAlg-02-01, 00552	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					Augusti/Augustae;  tituli honorarii;  viri	[I]mp(eratori) Ner[vae] / Traiano / [Cae]sari Aug(usto) Ger[man(ico)] / [Da]cico p(atri) p(atriae) p(ontifici) [m(aximo)] / [	mp Ner Traiano sari Aug Ger cico p p p	Imperatori Nervae Traiano Caesari Augusto Germanico Dacico patri patriae pontifici maximo	lapis		36.364519	6.608260						
EDCS-13002017	CIL 08, 06989 = ILAlg-02-01, 00553	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					Augusti/Augustae;  tituli operum;  viri	] / Dacico l(oco) p(ublico) / p(ecunia) p(ublica)	Dacico l p p p	Dacico loco publico pecunia publica	lapis		36.364519	6.608260						
EDCS-13002018	CIL 08, 06990 = ILAlg-02-01, 00571	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	138	161	138	161	Augusti/Augustae;  tituli honorarii;  viri	Antoni]no Pio [3] / [3 tribuniciae po]testatis [	Antonino Pio testatis	Antonino Pio tribuniciae potestatis	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=6990			138 to 161
EDCS-13002019	CIL 08, 06991a-b = ILAlg-02-01, 00554	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	138	161	138	161	Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	[Imp(eratori) Caes(ari) T(ito) Aelio] Had[riano Antonino Augusto Pio divi Hadria]ni filio / [divi Traiani Parthici nepoti divi Nerv]ae pro[nepoti	Had ni filio ae pronepoti	Imperatori Caesari Tito Aelio Hadriano Antonino Augusto Pio divi Hadriani filio divi Traiani Parthici nepoti divi Nervae pronepoti	lapis		36.364519	6.608260						138 to 161
EDCS-13002020	CIL 08, 06991c = ILAlg-02-01, 00769	Numidia	Constantine / Bordj Saguiet er Roum / Cirta						]C[	C	C	lapis		36.364519	6.608260						
EDCS-13002021	CIL 08, 06991d = ILAlg-02-01, 00770	Numidia	Constantine / Bordj Saguiet er Roum / Cirta						]VS[	VS	VS	lapis		36.364519	6.608260						
EDCS-13002022	CIL 08, 06992 (p 1847) = ILAlg-02-01, 00556	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	[Imp(erator) Caes(ar) divi Antonini Pii f(ilius) divi Had]ria[ni nepos divi Traiani Parthici pronep(os) divi Nervae abnep(os) M(arcus) Aurelius Antoninus] / Aug(ustus) Ger[manicus Sarmaticus	ria Aug Germanicus Sarmaticus	Imperator Caesar divi Antonini Pii filius divi Hadriani nepos divi Traiani Parthici pronepos divi Nervae abnepos Marcus Aurelius Antoninus Augustus Germanicus Sarmaticus	lapis		36.364519	6.608260						
EDCS-13002023	CIL 08, 06993 = CIL 08, 19417 = ILAlg-02-01, 00558	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	180	192	180	192	Augusti/Augustae;  ordo decurionum;  tituli honorarii;  tria nomina;  viri	Imp(eratori) Caesa[ri M(arco) Aurelio Commodo Antonino Pio F]elic[i Aug(usto) 3] / M(arcus) Coculni[us Sex(ti) fil(ius) Quir(ina) Quintillianus(?) 3 honoribus] funct[us 3] / ob honorem I[IIiviratus 3 HS] X(milibus) n(ummum) ded(it) [ded(icavit)]	Imp Caesa elic M Coculni funct ob honorem I X n ded	Imperatori Caesari Marco Aurelio Commodo Antonino Pio Felici Augusto Marcus Coculnius Sexti filius Quirina Quintillianus honoribus functus ob honorem IIIiviratus HS Xmilibus nummum dedit dedicavit	lapis		36.364519	6.608260						180 to 192
EDCS-13002024	CIL 08, 06994 (p 1847) = ILAlg-02-01, 00559	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					Augusti/Augustae;  tituli honorarii;  tituli operum;  tituli sacri;  viri	Divo Comm[odo] / [d]ivi M(arci) Anton[ini Pii] / Germanici S[armatici] / filio fr[atri] / Imperatori[s Caesaris L(uci) Sep]/timi Severi [Pii Pertinacis] / Aug(usti) Arabici [Adiabenici Parthici] / propagato[ris imperii] / pontif(icis) max(imi) [trib(unicia) pot(estate) V] imp(eratoris) X co(n)s(ulis) II p(atris) p(atriae) [proco(n)s(ulis) patruo] / M(arci) Aureli Ant[onini Caesaris] / Imp(eratoris) destinati [3] Marcius / Verus statuam quam in / aedilitate sua pollicitus / est cum editione ludor(um) / L(ucius) Iulius Martialis / nepos et / M(arcus) Sempronius Risticinus / heredes posuerunt / l(ocus) d(atus) d(ecreto) d(ecurionum)	Divo Comm ivi M Anton Germanici S filio fr Imperatori timi Severi Aug Arabici propagato pontif max imp X cos II p p M Aureli Ant Imp destinati Marcius Verus statuam quam in aedilitate sua pollicitus est cum editione ludor L Iulius Martialis nepos et M Sempronius Risticinus heredes posuerunt l d d d	Divo Commodo divi Marci Antonini Pii Germanici Sarmatici filio fratri Imperatoris Caesaris Luci Septimi Severi Pii Pertinacis Augusti Arabici Adiabenici Parthici propagatoris imperii pontificis maximi tribunicia potestate V imperatoris X consulis II patris patriae proconsulis patruo Marci Aureli Antonini Caesaris Imperatoris destinati Marcius Verus statuam quam in aedilitate sua pollicitus est cum editione ludorum Lucius Iulius Martialis nepos et Marcus Sempronius Risticinus heredes posuerunt locus datus decreto decurionum	lapis		36.364519	6.608260						
